game_pk,venue_id,context_source,is_day_game,park_factor,park_run_factor,weather_temp_c,weather_humidity,weather_precip_mm,weather_wind_kmh,weather_wind_dir
777802,19,previous_day1,0.0,112.0,125.0,28.0,13.0,0.0,17.1,41.0
777803,4705,previous_day1,1.0,100.0,100.0,27.1,46.0,0.0,7.4,309.0
777804,2529,previous_day1,0.0,100.0,100.0,23.5,38.0,0.0,16.3,229.0
777805,4,previous_day1,0.0,99.0,98.0,,,,,
777806,31,previous_day1,0.0,101.0,102.0,10.0,69.0,0.7,15.0,291.0
777807,2394,previous_day1,0.0,98.0,96.0,,,,,
777808,3289,previous_day1,0.0,97.0,94.0,,,,,
777810,2523,previous_day1,0.0,100.0,100.0,29.9,50.0,0.0,15.5,274.0
777811,2602,previous_day1,0.0,105.0,110.0,,,,,
777812,2529,previous_day1,1.0,100.0,100.0,29.1,24.0,0.0,19.4,230.0
777813,4705,previous_day1,0.0,100.0,100.0,22.8,45.0,0.0,13.3,289.0
777814,31,previous_day1,0.0,101.0,102.0,11.3,86.0,0.4,18.6,252.0
777816,14,previous_day1,1.0,100.0,100.0,9.1,96.0,0.7,28.2,73.0
777817,19,previous_day1,1.0,112.0,125.0,23.9,26.0,0.0,11.4,13.0
777818,3313,previous_day1,1.0,100.0,100.0,,,,,
777819,2395,previous_day1,1.0,97.0,94.0,22.6,44.0,0.0,20.8,279.0
777820,3309,previous_day1,0.0,101.0,102.0,14.9,76.0,0.0,13.1,278.0
777821,2394,previous_day1,0.0,98.0,96.0,,,,,
777822,2392,previous_day1,0.0,100.0,100.0,27.9,66.0,0.0,13.8,131.0
777823,19,previous_day1,0.0,112.0,125.0,22.9,10.0,0.0,21.3,354.0
777824,22,previous_day1,0.0,100.0,100.0,22.2,49.0,0.0,9.2,249.0
777826,32,previous_day1,1.0,97.0,94.0,8.6,97.0,0.4,17.9,22.0
777827,2889,previous_day1,1.0,100.0,100.0,,,,,
777828,2529,previous_day1,0.0,100.0,100.0,28.4,24.0,0.0,17.0,234.0
777829,3312,previous_day1,1.0,102.0,104.0,9.1,92.0,0.7,9.5,81.0
777830,4,previous_day1,1.0,99.0,98.0,,,,,
777831,3,previous_day1,0.0,107.0,114.0,8.9,85.0,0.0,13.2,64.0
777832,2523,previous_day1,1.0,100.0,100.0,31.7,54.0,0.0,20.7,239.0
777833,4169,previous_day1,1.0,101.0,102.0,,,,,
777834,31,previous_day1,1.0,101.0,102.0,19.0,87.0,0.0,4.6,108.0
777835,3313,previous_day1,0.0,100.0,100.0,,,,,
777836,2395,previous_day1,0.0,97.0,94.0,15.8,57.0,0.0,25.0,297.0
777837,14,previous_day1,0.0,100.0,100.0,10.4,96.0,0.7,24.9,68.0
777838,22,previous_day1,0.0,100.0,100.0,24.2,39.0,0.0,7.9,254.0
777840,2889,previous_day1,0.0,100.0,100.0,,,,,
777841,3309,previous_day1,0.0,101.0,102.0,21.3,34.0,0.0,6.9,39.0
777842,19,previous_day1,0.0,112.0,125.0,20.7,13.0,0.0,16.6,294.0
777843,2529,previous_day1,0.0,100.0,100.0,27.1,32.0,0.0,16.1,241.0
777844,32,previous_day1,0.0,97.0,94.0,9.0,90.0,0.0,29.8,78.0
777845,14,previous_day1,0.0,100.0,100.0,12.0,51.0,0.0,13.7,87.0
777846,4,previous_day1,0.0,99.0,98.0,,,,,
777847,31,previous_day1,0.0,101.0,102.0,20.1,31.0,0.0,15.8,90.0
777848,2523,previous_day1,0.0,100.0,100.0,29.4,60.0,0.0,14.8,264.0
777849,3313,previous_day1,0.0,100.0,100.0,,,,,
777850,4169,previous_day1,0.0,101.0,102.0,,,,,
777851,3,previous_day1,0.0,107.0,114.0,11.6,75.0,0.0,11.1,29.0
777852,19,previous_day1,0.0,112.0,125.0,11.8,59.0,0.0,5.2,106.0
777853,2529,previous_day1,0.0,100.0,100.0,29.8,29.0,0.0,12.3,275.0
777854,22,previous_day1,0.0,100.0,100.0,23.9,36.0,0.0,5.7,215.0
777855,2395,previous_day1,0.0,97.0,94.0,18.3,63.0,0.0,26.9,305.0
777856,3,previous_day1,0.0,107.0,114.0,11.9,58.0,0.0,25.3,306.0
777857,4,previous_day1,0.0,99.0,98.0,,,,,
777858,2523,previous_day1,0.0,100.0,100.0,28.9,68.0,0.0,15.1,270.0
777859,31,previous_day1,0.0,101.0,102.0,16.3,48.0,0.0,15.8,330.0
777860,32,previous_day1,0.0,97.0,94.0,10.2,77.0,0.0,18.6,47.0
777861,3312,previous_day1,0.0,102.0,104.0,10.1,82.0,2.9,19.2,77.0
777862,2889,previous_day1,0.0,100.0,100.0,,,,,
777863,4169,previous_day1,0.0,101.0,102.0,,,,,
777864,7,previous_day1,1.0,104.0,108.0,25.5,36.0,0.0,17.7,110.0
777865,32,previous_day1,1.0,97.0,94.0,12.2,71.0,0.0,9.3,54.0
777866,22,previous_day1,1.0,100.0,100.0,21.9,57.0,0.0,19.6,256.0
777867,2395,previous_day1,1.0,97.0,94.0,20.5,46.0,0.0,20.4,296.0
777868,2680,previous_day1,1.0,96.0,92.0,17.3,73.0,0.0,13.8,231.0
777869,5325,previous_day1,1.0,101.0,102.0,,,,,
777870,15,previous_day1,1.0,101.0,102.0,28.4,21.0,0.0,16.6,272.0
777871,14,previous_day1,1.0,100.0,100.0,14.3,61.0,0.0,27.5,313.0
777872,17,previous_day1,1.0,97.0,94.0,10.9,86.0,0.0,10.8,37.0
777873,2,previous_day1,1.0,99.0,98.0,23.3,41.0,0.0,27.8,275.0
777874,2602,previous_day1,1.0,105.0,110.0,,,,,
777875,2680,previous_day1,0.0,96.0,92.0,14.9,89.0,0.0,13.2,259.0
777876,3,previous_day1,1.0,107.0,114.0,20.3,55.0,0.0,24.1,250.0
777877,4169,previous_day1,1.0,101.0,102.0,,,,,
777878,3313,previous_day1,0.0,100.0,100.0,,,,,
777879,2395,previous_day1,0.0,97.0,94.0,14.9,69.0,0.0,30.5,299.0
777880,2681,previous_day1,1.0,101.0,102.0,20.4,53.0,0.0,28.5,266.0
777881,17,previous_day1,1.0,97.0,94.0,16.3,52.0,0.0,30.0,276.0
777882,5325,previous_day1,0.0,101.0,102.0,,,,,
777883,32,previous_day1,0.0,97.0,94.0,14.8,61.0,0.0,27.8,287.0
777884,22,previous_day1,0.0,100.0,100.0,15.4,74.0,0.0,13.7,235.0
777885,7,previous_day1,0.0,104.0,108.0,24.9,25.0,0.0,10.2,23.0
777886,14,previous_day1,1.0,100.0,100.0,15.3,73.0,0.0,22.4,242.0
777887,15,previous_day1,0.0,101.0,102.0,32.1,9.0,0.0,23.8,250.0
777888,3313,previous_day1,1.0,100.0,100.0,,,,,
777889,4169,previous_day1,1.0,101.0,102.0,,,,,
777890,2,previous_day1,1.0,99.0,98.0,26.4,48.0,0.0,18.9,246.0
777891,2395,previous_day1,0.0,97.0,94.0,15.2,62.0,0.0,26.1,296.0
777892,2602,previous_day1,0.0,105.0,110.0,,,,,
777893,3,previous_day1,0.0,107.0,114.0,21.2,80.0,0.0,16.3,194.0
777894,2681,previous_day1,0.0,101.0,102.0,23.6,69.0,0.0,13.6,212.0
777895,5325,previous_day1,0.0,101.0,102.0,,,,,
777896,2680,previous_day1,0.0,96.0,92.0,15.6,78.0,0.0,8.8,289.0
777897,15,previous_day1,0.0,101.0,102.0,30.9,8.0,0.0,7.4,293.0
777898,32,previous_day1,0.0,97.0,94.0,25.3,29.0,0.0,21.8,261.0
777899,22,previous_day1,0.0,100.0,100.0,15.9,73.0,0.0,11.1,245.0
777900,17,previous_day1,1.0,97.0,94.0,29.1,23.0,0.0,30.7,193.0
777901,7,previous_day1,0.0,104.0,108.0,24.9,24.0,0.0,26.6,279.0
777902,2602,previous_day1,0.0,105.0,110.0,,,,,
777903,4169,previous_day1,0.0,101.0,102.0,,,,,
777904,3313,previous_day1,0.0,100.0,100.0,,,,,
777905,2681,previous_day1,0.0,101.0,102.0,24.3,81.0,0.0,9.8,197.0
777906,14,previous_day1,0.0,100.0,100.0,26.4,30.0,0.0,12.2,270.0
777907,2,previous_day1,0.0,99.0,98.0,23.5,90.0,0.0,4.8,167.0
777908,3,previous_day1,0.0,107.0,114.0,22.3,85.0,0.0,3.4,122.0
777909,4705,previous_day1,1.0,100.0,100.0,25.0,67.0,0.0,17.3,234.0
777910,5325,previous_day1,0.0,101.0,102.0,,,,,
777911,2,previous_day1,1.0,99.0,98.0,23.3,77.0,0.0,7.9,210.0
777912,2602,previous_day1,1.0,105.0,110.0,,,,,
777913,14,previous_day1,1.0,100.0,100.0,21.7,67.0,0.0,10.8,86.0
777914,2680,previous_day1,0.0,96.0,92.0,17.9,69.0,0.0,12.7,325.0
777915,680,previous_day1,1.0,91.0,83.0,11.1,89.0,0.0,3.1,249.0
777916,2395,previous_day1,1.0,97.0,94.0,20.5,45.0,0.0,17.3,275.0
777917,22,previous_day1,0.0,100.0,100.0,20.0,46.0,0.0,12.1,243.0
777918,5325,previous_day1,0.0,101.0,102.0,,,,,
777919,3289,previous_day1,0.0,97.0,94.0,,,,,
777920,2392,previous_day1,0.0,100.0,100.0,26.4,62.0,0.0,18.8,183.0
777921,17,previous_day1,0.0,97.0,94.0,14.8,97.0,0.0,12.2,76.0
777922,2681,previous_day1,1.0,101.0,102.0,17.7,99.0,0.0,10.7,135.0
777923,14,previous_day1,0.0,100.0,100.0,13.6,93.0,0.0,20.0,51.0
777924,2,previous_day1,1.0,99.0,98.0,22.5,89.0,0.0,6.7,106.0
777925,5,previous_day1,1.0,97.0,94.0,20.7,80.0,0.0,9.8,156.0
777926,680,previous_day1,0.0,91.0,83.0,15.1,73.0,0.0,15.9,237.0
777927,2394,previous_day1,0.0,98.0,96.0,,,,,
777928,2602,previous_day1,0.0,105.0,110.0,,,,,
777929,4705,previous_day1,0.0,100.0,100.0,24.7,64.0,0.0,9.7,195.0
777930,2395,previous_day1,0.0,97.0,94.0,15.0,65.0,0.0,24.3,295.0
777931,2392,previous_day1,0.0,100.0,100.0,25.9,63.0,0.0,20.0,187.0
777932,2680,previous_day1,0.0,96.0,92.0,16.0,65.0,0.0,13.2,287.0
777934,5325,previous_day1,0.0,101.0,102.0,,,,,
777935,14,previous_day1,0.0,100.0,100.0,15.7,96.0,0.0,23.6,69.0
777936,17,previous_day1,0.0,97.0,94.0,14.0,94.0,0.0,9.7,59.0
777937,22,previous_day1,0.0,100.0,100.0,17.7,58.0,0.0,13.1,238.0
777939,2395,previous_day1,0.0,97.0,94.0,12.4,82.0,0.0,19.1,292.0
777940,2394,previous_day1,0.0,98.0,96.0,,,,,
777941,680,previous_day1,0.0,91.0,83.0,14.2,70.0,0.0,9.5,233.0
777942,4705,previous_day1,0.0,100.0,100.0,21.4,70.0,0.0,16.6,246.0
777943,3289,previous_day1,0.0,97.0,94.0,,,,,
777944,5,previous_day1,0.0,97.0,94.0,20.9,82.0,0.0,11.0,128.0
777945,2602,previous_day1,0.0,105.0,110.0,,,,,
777946,22,previous_day1,0.0,100.0,100.0,16.6,74.0,0.0,9.3,242.0
777947,2680,previous_day1,0.0,96.0,92.0,16.4,73.0,0.0,13.4,301.0
777948,2392,previous_day1,0.0,100.0,100.0,26.0,57.0,0.0,1.5,14.0
777949,5325,previous_day1,0.0,101.0,102.0,,,,,
777950,3289,previous_day1,0.0,97.0,94.0,,,,,
777951,2394,previous_day1,0.0,98.0,96.0,,,,,
777952,17,previous_day1,0.0,97.0,94.0,17.9,51.0,0.0,11.3,53.0
777953,2681,previous_day1,0.0,101.0,102.0,24.7,53.0,0.0,15.4,159.0
777954,15,previous_day1,1.0,101.0,102.0,39.2,6.0,0.0,10.5,174.0
777955,19,previous_day1,1.0,112.0,125.0,28.2,12.0,0.0,4.3,95.0
777956,3312,previous_day1,1.0,102.0,104.0,28.0,28.0,0.0,25.9,194.0
777957,2529,previous_day1,1.0,100.0,100.0,21.0,40.0,0.0,24.5,237.0
777958,680,previous_day1,1.0,91.0,83.0,14.9,56.0,0.0,11.5,224.0
777959,4705,previous_day1,0.0,100.0,100.0,21.4,82.0,0.0,6.2,216.0
777960,5,previous_day1,0.0,97.0,94.0,26.2,38.0,0.0,3.3,84.0
777961,1,previous_day1,1.0,100.0,100.0,30.5,28.0,0.0,15.5,216.0
777962,3309,previous_day1,1.0,101.0,102.0,28.7,25.0,0.0,9.3,306.0
777963,2392,previous_day1,1.0,100.0,100.0,23.1,62.0,0.0,11.2,318.0
777964,2523,previous_day1,1.0,100.0,100.0,30.9,51.0,0.0,22.2,144.0
777965,7,previous_day1,1.0,104.0,108.0,28.0,28.0,0.0,11.2,84.0
777966,4,previous_day1,1.0,99.0,98.0,,,,,
777967,31,previous_day1,1.0,101.0,102.0,23.8,33.0,0.0,11.5,2.0
777968,3289,previous_day1,1.0,97.0,94.0,,,,,
777969,2394,previous_day1,1.0,98.0,96.0,,,,,
777970,680,previous_day1,0.0,91.0,83.0,14.2,53.0,0.0,20.0,252.0
777971,5,previous_day1,0.0,97.0,94.0,15.6,28.0,0.0,17.3,31.0
777972,2529,previous_day1,1.0,100.0,100.0,32.5,17.0,0.0,8.9,238.0
777973,1,previous_day1,0.0,100.0,100.0,29.8,28.0,0.0,9.5,295.0
777974,3312,previous_day1,0.0,102.0,104.0,24.0,20.0,0.0,10.0,52.0
777975,15,previous_day1,0.0,101.0,102.0,37.6,9.0,0.0,16.6,129.0
777976,19,previous_day1,0.0,112.0,125.0,25.6,14.0,0.0,13.4,117.0
777977,7,previous_day1,0.0,104.0,108.0,27.8,19.0,0.0,12.5,72.0
777978,4,previous_day1,0.0,99.0,98.0,,,,,
777979,2392,previous_day1,0.0,100.0,100.0,22.1,65.0,0.0,13.2,349.0
777980,3309,previous_day1,1.0,101.0,102.0,22.2,27.0,0.0,17.4,308.0
777981,2523,previous_day1,1.0,100.0,100.0,32.5,47.0,0.0,18.7,208.0
777982,3289,previous_day1,0.0,97.0,94.0,,,,,
777983,5,previous_day1,0.0,97.0,94.0,24.3,25.0,0.0,15.1,267.0
777984,680,previous_day1,0.0,91.0,83.0,17.2,34.0,0.0,11.9,3.0
777985,31,previous_day1,1.0,101.0,102.0,23.2,27.0,0.0,13.7,273.0
777986,1,previous_day1,0.0,100.0,100.0,28.2,30.0,0.0,8.2,247.0
777987,2394,previous_day1,0.0,98.0,96.0,,,,,
777988,15,previous_day1,0.0,101.0,102.0,34.3,10.0,0.0,7.6,180.0
777989,2392,previous_day1,0.0,100.0,100.0,23.1,65.0,0.0,10.5,322.0
777990,7,previous_day1,0.0,104.0,108.0,23.7,21.0,0.0,12.0,41.0
777991,4,previous_day1,0.0,99.0,98.0,,,,,
777992,3312,previous_day1,0.0,102.0,104.0,25.3,38.0,0.0,2.6,56.0
777993,19,previous_day1,0.0,112.0,125.0,22.2,21.0,0.0,10.3,65.0
777994,2529,previous_day1,0.0,100.0,100.0,29.5,27.0,0.0,13.1,238.0
777995,3309,previous_day1,0.0,101.0,102.0,14.4,83.0,0.0,10.7,318.0
777996,2394,previous_day1,0.0,98.0,96.0,,,,,
777997,5,previous_day1,0.0,97.0,94.0,12.5,42.0,0.0,13.6,287.0
777998,31,previous_day1,0.0,101.0,102.0,14.3,39.0,0.0,20.8,334.0
777999,15,previous_day1,0.0,101.0,102.0,31.0,11.0,0.0,7.6,245.0
778000,1,previous_day1,0.0,100.0,100.0,22.1,48.0,0.0,9.8,264.0
778001,3289,previous_day1,0.0,97.0,94.0,,,,,
778002,2523,previous_day1,0.0,100.0,100.0,27.7,66.0,0.0,15.9,252.0
778003,4705,previous_day1,0.0,100.0,100.0,26.9,50.0,0.0,10.9,214.0
778004,19,previous_day1,1.0,112.0,125.0,15.8,56.0,0.0,2.5,98.0
778005,2523,previous_day1,0.0,100.0,100.0,27.0,69.0,0.0,11.8,230.0
778006,3,previous_day1,1.0,107.0,114.0,22.3,50.0,0.0,9.9,280.0
778007,3312,previous_day1,1.0,102.0,104.0,17.4,32.0,0.0,8.6,75.0
778008,7,previous_day1,1.0,104.0,108.0,21.6,59.0,0.0,6.9,6.0
778009,1,previous_day1,0.0,100.0,100.0,19.5,58.0,0.0,11.6,296.0
778010,2529,previous_day1,1.0,100.0,100.0,21.7,49.0,0.0,20.6,224.0
778011,3312,previous_day1,0.0,102.0,104.0,18.9,26.0,0.0,19.7,40.0
778012,7,previous_day1,0.0,104.0,108.0,15.5,88.0,1.1,11.5,122.0
778013,19,previous_day1,0.0,112.0,125.0,8.7,85.0,0.0,11.8,220.0
778014,15,previous_day1,1.0,101.0,102.0,25.7,34.0,0.0,6.8,328.0
778015,32,previous_day1,1.0,97.0,94.0,12.5,62.0,0.0,27.6,20.0
778016,2889,previous_day1,1.0,100.0,100.0,,,,,
778017,4169,previous_day1,1.0,101.0,102.0,,,,,
778018,3,previous_day1,0.0,107.0,114.0,19.1,65.0,0.0,19.4,198.0
778019,3313,previous_day1,0.0,100.0,100.0,,,,,
778020,17,previous_day1,1.0,97.0,94.0,11.8,83.0,0.0,22.4,11.0
778021,2523,previous_day1,0.0,100.0,100.0,28.1,61.0,0.0,10.5,297.0
778022,3309,previous_day1,1.0,101.0,102.0,21.7,54.0,0.0,14.6,280.0
778023,4705,previous_day1,0.0,100.0,100.0,22.1,68.0,0.0,2.6,106.0
778024,2529,previous_day1,0.0,100.0,100.0,25.2,40.0,0.0,19.3,237.0
778025,1,previous_day1,0.0,100.0,100.0,16.3,75.0,0.0,12.1,240.0
778026,3309,previous_day1,1.0,101.0,102.0,23.4,36.0,0.0,22.9,208.0
778027,17,previous_day1,0.0,97.0,94.0,19.9,54.0,0.0,2.3,51.0
778028,3312,previous_day1,0.0,102.0,104.0,27.0,15.0,0.0,6.9,351.0
778030,2889,previous_day1,0.0,100.0,100.0,,,,,
778031,32,previous_day1,0.0,97.0,94.0,17.2,58.0,0.0,9.8,84.0
778032,15,previous_day1,0.0,101.0,102.0,22.0,41.0,0.0,3.6,323.0
778033,7,previous_day1,0.0,104.0,108.0,23.5,34.0,0.0,14.0,78.0
778034,4705,previous_day1,0.0,100.0,100.0,23.5,37.0,0.0,11.0,289.0
778035,4169,previous_day1,0.0,101.0,102.0,,,,,
778036,2889,previous_day1,0.0,100.0,100.0,,,,,
778037,3,previous_day1,0.0,107.0,114.0,16.7,94.0,5.4,13.8,147.0
778038,2529,previous_day1,0.0,100.0,100.0,27.1,16.0,0.0,17.4,354.0
778039,15,previous_day1,0.0,101.0,102.0,16.7,69.0,0.0,12.9,167.0
778040,2523,previous_day1,0.0,100.0,100.0,28.3,55.0,0.0,15.9,274.0
778041,3313,previous_day1,0.0,100.0,100.0,,,,,
778042,32,previous_day1,0.0,97.0,94.0,12.5,78.0,0.0,4.5,61.0
778043,7,previous_day1,0.0,104.0,108.0,23.8,28.0,0.0,10.1,27.0
778044,17,previous_day1,0.0,97.0,94.0,10.8,91.0,0.0,9.3,344.0
778045,3313,previous_day1,0.0,100.0,100.0,,,,,
778047,4169,previous_day1,0.0,101.0,102.0,,,,,
778048,2395,previous_day1,1.0,97.0,94.0,20.9,43.0,0.0,20.6,297.0
778049,4705,previous_day1,0.0,100.0,100.0,18.5,46.0,0.0,13.0,276.0
778050,1,previous_day1,1.0,100.0,100.0,16.1,64.0,0.0,14.2,150.0
778051,31,previous_day1,1.0,101.0,102.0,18.7,86.0,0.0,4.3,228.0
778052,5325,previous_day1,1.0,101.0,102.0,,,,,
778053,2889,previous_day1,1.0,100.0,100.0,,,,,
778054,32,previous_day1,1.0,97.0,94.0,13.4,46.0,0.0,23.3,17.0
778055,4,previous_day1,1.0,99.0,98.0,,,,,
778056,14,previous_day1,1.0,100.0,100.0,15.4,52.0,0.0,19.4,90.0
778057,3313,previous_day1,1.0,100.0,100.0,,,,,
778058,2602,previous_day1,1.0,105.0,110.0,,,,,
778059,2681,previous_day1,1.0,101.0,102.0,18.7,91.0,3.6,10.1,178.0
778060,4705,previous_day1,0.0,100.0,100.0,16.8,55.0,0.0,15.2,277.0
778061,4169,previous_day1,1.0,101.0,102.0,,,,,
778062,2,previous_day1,1.0,99.0,98.0,21.0,76.0,0.0,5.9,191.0
778063,3,previous_day1,1.0,107.0,114.0,25.5,49.0,0.0,24.3,207.0
778064,14,previous_day1,1.0,100.0,100.0,8.3,89.0,0.0,6.4,106.0
778065,31,previous_day1,1.0,101.0,102.0,15.5,94.0,0.4,12.5,321.0
778066,4,previous_day1,1.0,99.0,98.0,,,,,
778067,1,previous_day1,0.0,100.0,100.0,16.6,77.0,0.0,10.0,229.0
778069,2395,previous_day1,1.0,97.0,94.0,16.7,58.0,0.0,24.2,298.0
778070,5325,previous_day1,0.0,101.0,102.0,,,,,
778071,32,previous_day1,0.0,97.0,94.0,7.6,78.0,0.0,19.1,22.0
778072,2,previous_day1,0.0,99.0,98.0,23.7,55.0,0.0,16.6,294.0
778073,3,previous_day1,1.0,107.0,114.0,28.3,46.0,0.0,28.8,189.0
778074,3313,previous_day1,1.0,100.0,100.0,,,,,
778075,4169,previous_day1,1.0,101.0,102.0,,,,,
778076,4705,previous_day1,0.0,100.0,100.0,15.1,94.0,37.1,30.4,297.0
778077,2602,previous_day1,0.0,105.0,110.0,,,,,
778078,2681,previous_day1,0.0,101.0,102.0,29.2,38.0,0.0,22.7,183.0
778079,4,previous_day1,0.0,99.0,98.0,,,,,
778080,32,previous_day1,0.0,97.0,94.0,7.1,89.0,0.0,10.8,60.0
778081,14,previous_day1,0.0,100.0,100.0,13.1,70.0,0.0,18.1,276.0
778082,2395,previous_day1,0.0,97.0,94.0,13.0,84.0,0.0,31.4,294.0
778083,5325,previous_day1,0.0,101.0,102.0,,,,,
778084,2889,previous_day1,0.0,100.0,100.0,,,,,
778085,1,previous_day1,0.0,100.0,100.0,16.5,78.0,0.0,11.8,230.0
778086,2681,previous_day1,0.0,101.0,102.0,28.1,39.0,0.0,12.7,227.0
778087,2602,previous_day1,0.0,105.0,110.0,,,,,
778088,3313,previous_day1,0.0,100.0,100.0,,,,,
778089,3,previous_day1,0.0,107.0,114.0,21.3,78.0,0.0,14.8,174.0
778090,31,previous_day1,0.0,101.0,102.0,18.0,89.0,15.5,15.9,273.0
778091,4169,previous_day1,0.0,101.0,102.0,,,,,
778092,4705,previous_day1,0.0,100.0,100.0,28.0,39.0,0.0,17.9,199.0
778093,2,previous_day1,0.0,99.0,98.0,24.1,55.0,0.7,13.6,259.0
778094,4,previous_day1,1.0,99.0,98.0,,,,,
778095,14,previous_day1,0.0,100.0,100.0,9.7,88.0,0.0,18.2,63.0
778096,5325,previous_day1,1.0,101.0,102.0,,,,,
778097,2523,previous_day1,1.0,100.0,100.0,30.3,37.0,0.0,1.1,180.0
778098,2395,previous_day1,0.0,97.0,94.0,11.2,86.0,0.0,20.5,271.0
778099,2681,previous_day1,0.0,101.0,102.0,20.5,53.0,0.0,19.6,122.0
778100,31,previous_day1,1.0,101.0,102.0,28.1,50.0,0.0,25.1,192.0
778101,1,previous_day1,0.0,100.0,100.0,16.2,74.0,0.0,12.2,225.0
778102,19,previous_day1,1.0,112.0,125.0,21.1,14.0,0.0,11.4,72.0
778103,3289,previous_day1,1.0,97.0,94.0,,,,,
778104,680,previous_day1,1.0,91.0,83.0,14.1,68.0,0.0,8.9,333.0
778105,2680,previous_day1,1.0,96.0,92.0,19.2,67.0,0.0,12.8,280.0
778106,5325,previous_day1,0.0,101.0,102.0,,,,,
778107,2602,previous_day1,1.0,105.0,110.0,,,,,
778108,5,previous_day1,1.0,97.0,94.0,21.6,77.0,0.0,15.9,174.0
778109,22,previous_day1,1.0,100.0,100.0,20.8,55.0,0.0,8.0,198.0
778110,2392,previous_day1,1.0,100.0,100.0,25.8,71.0,0.0,21.8,172.0
778111,4,previous_day1,0.0,99.0,98.0,,,,,
778112,31,previous_day1,0.0,101.0,102.0,18.5,42.0,0.0,6.3,329.0
778113,2523,previous_day1,0.0,100.0,100.0,30.0,32.0,0.0,7.2,354.0
778114,14,previous_day1,0.0,100.0,100.0,8.7,65.0,0.0,10.1,182.0
778115,2,previous_day1,0.0,99.0,98.0,25.7,23.0,0.0,14.5,330.0
778116,5,previous_day1,0.0,97.0,94.0,9.7,49.0,0.0,8.6,360.0
778117,3289,previous_day1,0.0,97.0,94.0,,,,,
778118,2681,previous_day1,0.0,101.0,102.0,23.3,20.0,0.0,13.3,311.0
778119,2602,previous_day1,0.0,105.0,110.0,,,,,
778120,19,previous_day1,0.0,112.0,125.0,10.0,71.0,0.0,17.5,262.0
778121,680,previous_day1,0.0,91.0,83.0,10.8,79.0,0.0,11.9,65.0
778122,5325,previous_day1,0.0,101.0,102.0,,,,,
778123,22,previous_day1,0.0,100.0,100.0,16.3,74.0,0.0,9.7,255.0
778124,2392,previous_day1,0.0,100.0,100.0,24.2,70.0,0.0,16.6,158.0
778125,4,previous_day1,0.0,99.0,98.0,,,,,
778126,2680,previous_day1,0.0,96.0,92.0,14.8,90.0,0.0,5.7,235.0
778127,14,previous_day1,0.0,100.0,100.0,19.5,90.0,0.0,15.7,233.0
778128,2523,previous_day1,0.0,100.0,100.0,24.0,79.0,0.0,15.6,296.0
778129,5,previous_day1,0.0,97.0,94.0,17.1,92.0,0.4,32.0,278.0
778130,3289,previous_day1,0.0,97.0,94.0,,,,,
778131,2681,previous_day1,0.0,101.0,102.0,25.8,38.0,0.0,25.1,192.0
778132,22,previous_day1,0.0,100.0,100.0,16.2,62.0,0.0,9.4,247.0
778133,2,previous_day1,0.0,99.0,98.0,28.0,36.0,0.0,20.7,193.0
778135,31,previous_day1,0.0,101.0,102.0,20.0,78.0,0.0,14.6,218.0
778136,680,previous_day1,1.0,91.0,83.0,14.8,69.0,0.0,7.3,281.0
778137,19,previous_day1,0.0,112.0,125.0,15.2,22.0,0.0,17.3,36.0
778138,3309,previous_day1,1.0,101.0,102.0,23.6,21.0,0.0,12.1,192.0
778139,5,previous_day1,0.0,97.0,94.0,25.5,20.0,0.0,18.7,181.0
778140,2,previous_day1,0.0,99.0,98.0,21.6,25.0,0.0,14.9,143.0
778141,2602,previous_day1,0.0,105.0,110.0,,,,,
778142,2392,previous_day1,0.0,100.0,100.0,24.3,73.0,0.0,18.9,149.0
778143,5325,previous_day1,0.0,101.0,102.0,,,,,
778144,3312,previous_day1,1.0,102.0,104.0,16.4,63.0,0.0,28.6,174.0
778145,22,previous_day1,1.0,100.0,100.0,13.0,76.0,0.0,3.9,34.0
778146,2680,previous_day1,1.0,96.0,92.0,17.8,53.0,0.0,15.1,295.0
778147,15,previous_day1,1.0,101.0,102.0,23.2,21.0,0.0,15.8,249.0
778148,19,previous_day1,1.0,112.0,125.0,26.6,8.0,0.0,31.3,189.0
778149,2529,previous_day1,1.0,100.0,100.0,11.8,90.0,0.0,12.9,167.0
778150,2889,previous_day1,1.0,100.0,100.0,,,,,
778151,2395,previous_day1,1.0,97.0,94.0,14.9,69.0,0.0,25.3,294.0
778152,7,previous_day1,1.0,104.0,108.0,15.4,92.0,0.0,16.9,151.0
778153,3309,previous_day1,1.0,101.0,102.0,18.8,28.0,0.0,29.0,314.0
778154,680,previous_day1,0.0,91.0,83.0,16.4,58.0,0.0,12.2,2.0
778155,2394,previous_day1,1.0,98.0,96.0,,,,,
778156,3313,previous_day1,1.0,100.0,100.0,,,,,
778157,5,previous_day1,1.0,97.0,94.0,13.1,49.0,0.0,14.5,316.0
778158,17,previous_day1,0.0,97.0,94.0,13.4,58.0,0.0,14.8,103.0
778159,2395,previous_day1,1.0,97.0,94.0,15.3,56.0,0.0,13.4,264.0
778160,2680,previous_day1,0.0,96.0,92.0,14.0,71.0,0.0,11.6,275.0
778161,19,previous_day1,1.0,112.0,125.0,21.9,31.0,0.0,30.7,166.0
778162,15,previous_day1,0.0,101.0,102.0,26.2,14.0,0.0,19.1,259.0
778163,22,previous_day1,0.0,100.0,100.0,11.1,80.0,0.0,8.7,218.0
