game_id,game_date,season,away,home,away_score,home_score,status,stadium,source
20220420-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-04-20 18:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,0.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220420-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-04-20 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220420-Hanshin_Tigers-Yokohama_DeNA_BayStars,2022-04-20 18:00:00,2022,Hanshin Tigers,Yokohama DeNA BayStars,0.0,1.0,Final,横 浜,https://npb.jp/games/2022/schedule_04_detail.html
20220420-Hiroshima_Toyo_Carp-Yomiuri_Giants,2022-04-20 18:00:00,2022,Hiroshima Toyo Carp,Yomiuri Giants,3.0,5.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220420-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2022-04-20 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,2.0,4.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_04_detail.html
20220420-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-04-20 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,1.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220421-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-04-21 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220421-Hanshin_Tigers-Yokohama_DeNA_BayStars,2022-04-21 18:00:00,2022,Hanshin Tigers,Yokohama DeNA BayStars,5.0,7.0,Final,横 浜,https://npb.jp/games/2022/schedule_04_detail.html
20220421-Hiroshima_Toyo_Carp-Yomiuri_Giants,2022-04-21 18:00:00,2022,Hiroshima Toyo Carp,Yomiuri Giants,4.0,8.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220421-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2022-04-21 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,5.0,8.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Chiba_Lotte_Marines-Orix_Buffaloes,2022-04-22 18:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,4.0,0.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2022-04-22 18:00:00,2022,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,5.0,12.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-04-22 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,6.0,0.0,Final,神 宮,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-04-22 18:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,0.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-04-22 18:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,6.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220422-Yomiuri_Giants-Chunichi_Dragons,2022-04-22 18:00:00,2022,Yomiuri Giants,Chunichi Dragons,7.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Chiba_Lotte_Marines-Orix_Buffaloes,2022-04-23 14:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2022-04-23 14:00:00,2022,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,9.0,3.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-04-23 14:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,7.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-04-23 14:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,0.0,6.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Yomiuri_Giants-Chunichi_Dragons,2022-04-23 14:00:00,2022,Yomiuri Giants,Chunichi Dragons,3.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220423-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-04-23 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,0.0,1.0,Final,神 宮,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Chiba_Lotte_Marines-Orix_Buffaloes,2022-04-24 13:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,6.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-04-24 13:30:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,4.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2022-04-24 14:00:00,2022,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,11.0,4.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-04-24 14:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,3.0,6.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Yomiuri_Giants-Chunichi_Dragons,2022-04-24 14:00:00,2022,Yomiuri Giants,Chunichi Dragons,6.0,7.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220424-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-04-24 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,11.0,3.0,Final,神 宮,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Chunichi_Dragons-Hanshin_Tigers,2022-04-26 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,,,Postponed,甲子園,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-04-26 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,3.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2022-04-26 18:00:00,2022,Saitama Seibu Lions,Fukuoka SoftBank Hawks,0.0,3.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-04-26 18:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,3.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-04-26 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220426-Yomiuri_Giants-Yokohama_DeNA_BayStars,2022-04-26 18:00:00,2022,Yomiuri Giants,Yokohama DeNA BayStars,4.0,6.0,Final,横 浜,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Chunichi_Dragons-Hanshin_Tigers,2022-04-27 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,1.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-04-27 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,4.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2022-04-27 18:00:00,2022,Saitama Seibu Lions,Fukuoka SoftBank Hawks,8.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-04-27 18:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,3.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-04-27 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,8.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220427-Yomiuri_Giants-Yokohama_DeNA_BayStars,2022-04-27 18:00:00,2022,Yomiuri Giants,Yokohama DeNA BayStars,8.0,2.0,Final,横 浜,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Chunichi_Dragons-Hanshin_Tigers,2022-04-28 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,2.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-04-28 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,2.0,6.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2022-04-28 18:00:00,2022,Saitama Seibu Lions,Fukuoka SoftBank Hawks,4.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-04-28 18:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,2.0,1.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-04-28 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,9.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_04_detail.html
20220428-Yomiuri_Giants-Yokohama_DeNA_BayStars,2022-04-28 18:00:00,2022,Yomiuri Giants,Yokohama DeNA BayStars,7.0,0.0,Final,横 浜,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2022-04-29 18:00:00,2022,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,,,Postponed,楽天生命パーク,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Hanshin_Tigers-Yomiuri_Giants,2022-04-29 18:00:00,2022,Hanshin Tigers,Yomiuri Giants,3.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-04-29 18:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,1.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-04-29 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,,,Postponed,ZOZOマリン,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Saitama_Seibu_Lions-Orix_Buffaloes,2022-04-29 18:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,0.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220429-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-04-29 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,,,Postponed,神 宮,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2022-04-30 14:00:00,2022,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,6.0,7.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Hanshin_Tigers-Yomiuri_Giants,2022-04-30 14:00:00,2022,Hanshin Tigers,Yomiuri Giants,10.0,3.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-04-30 14:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,2.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-04-30 14:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,3.0,7.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Saitama_Seibu_Lions-Orix_Buffaloes,2022-04-30 14:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_04_detail.html
20220430-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-04-30 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,0.0,2.0,Final,神 宮,https://npb.jp/games/2022/schedule_04_detail.html
20220501-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2022-05-01 13:00:00,2022,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,1.0,2.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_05_detail.html
20220501-Saitama_Seibu_Lions-Orix_Buffaloes,2022-05-01 13:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,2.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_05_detail.html
20220501-Hanshin_Tigers-Yomiuri_Giants,2022-05-01 14:00:00,2022,Hanshin Tigers,Yomiuri Giants,8.0,1.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220501-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-05-01 14:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,0.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220501-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-05-01 14:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,9.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_05_detail.html
20220501-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-05-01 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,,,Postponed,神 宮,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-05-03 13:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,2.0,4.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-05-03 14:00:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,7.0,3.0,Final,横 浜,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-05-03 14:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,3.0,7.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2022-05-03 14:00:00,2022,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,2.0,1.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Tokyo_Yakult_Swallows-Hanshin_Tigers,2022-05-03 14:00:00,2022,Tokyo Yakult Swallows,Hanshin Tigers,3.0,0.0,Final,甲子園,https://npb.jp/games/2022/schedule_05_detail.html
20220503-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-05-03 14:00:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,3.0,12.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-05-04 13:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,7.0,5.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-05-04 13:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-05-04 14:00:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,1.0,7.0,Final,横 浜,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2022-05-04 14:00:00,2022,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,5.0,1.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Tokyo_Yakult_Swallows-Hanshin_Tigers,2022-05-04 14:00:00,2022,Tokyo Yakult Swallows,Hanshin Tigers,3.0,0.0,Final,甲子園,https://npb.jp/games/2022/schedule_05_detail.html
20220504-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-05-04 14:00:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,6.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-05-05 13:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,0.0,7.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-05-05 13:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,3.0,9.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2022-05-05 13:00:00,2022,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,8.0,4.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-05-05 14:00:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,2.0,10.0,Final,横 浜,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Tokyo_Yakult_Swallows-Hanshin_Tigers,2022-05-05 14:00:00,2022,Tokyo Yakult Swallows,Hanshin Tigers,2.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_05_detail.html
20220505-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-05-05 14:00:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,0.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-05-06 18:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,5.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Hanshin_Tigers-Chunichi_Dragons,2022-05-06 18:00:00,2022,Hanshin Tigers,Chunichi Dragons,0.0,1.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2022-05-06 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,0.0,5.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2022-05-06 18:00:00,2022,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,2.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-05-06 18:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,13.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220506-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-05-06 18:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,4.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-05-07 14:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,16.0,0.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Hanshin_Tigers-Chunichi_Dragons,2022-05-07 14:00:00,2022,Hanshin Tigers,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2022-05-07 14:00:00,2022,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,3.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2022-05-07 14:00:00,2022,Tohoku Rakuten Golden Eagles,Orix Buffaloes,7.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-05-07 14:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,6.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220507-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-05-07 14:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-05-08 13:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,8.0,4.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2022-05-08 13:00:00,2022,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,1.0,5.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-05-08 13:30:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,3.0,17.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Hanshin_Tigers-Chunichi_Dragons,2022-05-08 14:00:00,2022,Hanshin Tigers,Chunichi Dragons,4.0,3.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2022-05-08 14:00:00,2022,Tohoku Rakuten Golden Eagles,Orix Buffaloes,2.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_05_detail.html
20220508-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-05-08 14:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,4.0,3.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2022-05-10 18:00:00,2022,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,0.0,7.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Chunichi_Dragons-Tokyo_Yakult_Swallows,2022-05-10 18:00:00,2022,Chunichi Dragons,Tokyo Yakult Swallows,1.0,0.0,Final,神 宮,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Hiroshima_Toyo_Carp-Hanshin_Tigers,2022-05-10 18:00:00,2022,Hiroshima Toyo Carp,Hanshin Tigers,3.0,0.0,Final,甲子園,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-05-10 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,4.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2022-05-10 18:00:00,2022,Saitama Seibu Lions,Fukuoka SoftBank Hawks,,,Postponed,宮 崎,https://npb.jp/games/2022/schedule_05_detail.html
20220510-Yomiuri_Giants-Yokohama_DeNA_BayStars,2022-05-10 18:00:00,2022,Yomiuri Giants,Yokohama DeNA BayStars,1.0,3.0,Final,新 潟,https://npb.jp/games/2022/schedule_05_detail.html
20220511-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2022-05-11 14:00:00,2022,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,3.0,1.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_05_detail.html
20220511-Chunichi_Dragons-Tokyo_Yakult_Swallows,2022-05-11 18:00:00,2022,Chunichi Dragons,Tokyo Yakult Swallows,2.0,0.0,Final,神 宮,https://npb.jp/games/2022/schedule_05_detail.html
20220511-Hiroshima_Toyo_Carp-Hanshin_Tigers,2022-05-11 18:00:00,2022,Hiroshima Toyo Carp,Hanshin Tigers,3.0,2.0,Final,甲子園,https://npb.jp/games/2022/schedule_05_detail.html
20220511-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-05-11 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,2.0,5.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_05_detail.html
20220511-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2022-05-11 18:00:00,2022,Saitama Seibu Lions,Fukuoka SoftBank Hawks,0.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_05_detail.html
